176 150 1 4 2 2
1 4
12000.0 800.0 0.35 700.0 100.0
164 400.0 500.0
165 533.3 500.0
166 666.6 500.0
167 800.0 500.0
168 933.3 500.0
169 1066.6 500.0
170 1200.0 500.0
171 1333.3 500.0
172 1466.6 500.0
173 1600.0 500.0
174 1733.3 500.0
175 1866.6 500.0
176 2000.0 500.0
1 1 2 18 17 1
2 2 3 19 18 1
3 3 4 20 19 1
4 4 5 21 20 1
5 5 6 22 21 1
6 6 7 23 22 1
7 7 8 24 23 1
8 8 9 25 24 1
9 9 10 26 25 1
10 10 11 27 26 1
11 11 12 28 27 1
12 12 13 29 28 1
13 13 14 30 29 1
14 14 15 31 30 1
15 15 16 32 31 1
16 17 18 34 33 1
17 18 19 35 34 1
18 19 20 36 35 1
19 20 21 37 36 1
20 21 22 38 37 1
21 22 23 39 38 1
22 23 24 40 39 1
23 24 25 41 40 1
24 25 26 42 41 1
25 26 27 43 42 1
26 27 28 44 43 1
27 28 29 45 44 1
28 29 30 46 45 1
29 30 31 47 46 1
30 31 32 48 47 1
31 33 34 50 49 1
32 34 35 51 50 1
33 35 36 52 51 1
34 36 37 53 52 1
35 37 38 54 53 1
36 38 39 55 54 1
37 39 40 56 55 1
38 40 41 57 56 1
39 41 42 58 57 1
40 42 43 59 58 1
41 43 44 60 59 1
42 44 45 61 60 1
43 45 46 62 61 1
44 46 47 63 62 1
45 47 48 64 63 1
46 49 50 66 65 1
47 50 51 67 66 1
48 51 52 68 67 1
49 52 53 69 68 1
50 53 54 70 69 1
51 54 55 71 70 1
52 55 56 72 71 1
53 56 57 73 72 1
54 57 58 74 73 1
55 58 59 75 74 1
56 59 60 76 75 1
57 60 61 77 76 1
58 61 62 78 77 1
59 62 63 79 78 1
60 63 64 80 79 1
61 65 66 82 81 1
62 66 67 83 82 1
63 67 68 84 83 1
64 68 69 85 84 1
65 69 70 86 85 1
66 70 71 87 86 1
67 71 72 88 87 1
68 72 73 89 88 1
69 73 74 90 89 1
70 74 75 91 90 1
71 75 76 92 91 1
72 76 77 93 92 1
73 77 78 94 93 1
74 78 79 95 94 1
75 79 80 96 95 1
76 81 82 98 97 1
77 82 83 99 98 1
78 83 84 100 99 1
79 84 85 101 100 1
80 85 86 102 101 1
81 86 87 103 102 1
82 87 88 104 103 1
83 88 89 105 104 1
84 89 90 106 105 1
85 90 91 107 106 1
86 91 92 108 107 1
87 92 93 109 108 1
88 93 94 110 109 1
89 94 95 111 110 1
90 95 96 112 111 1
91 97 98 114 113 1
92 98 99 115 114 1
93 99 100 116 115 1
94 100 101 117 116 1
95 101 102 118 117 1
96 102 103 119 118 1
97 103 104 120 119 1
98 104 105 121 120 1
99 105 106 122 121 1
100 106 107 123 122 1
101 107 108 124 123 1
102 108 109 125 124 1
103 109 110 126 125 1
104 110 111 127 126 1
105 111 112 128 127 1
106 113 114 130 129 1
107 114 115 131 130 1
108 115 116 132 131 1
109 116 117 133 132 1
110 117 118 134 133 1
111 118 119 135 134 1
112 119 120 136 135 1
113 120 121 137 136 1
114 121 122 138 137 1
115 122 123 139 138 1
116 123 124 140 139 1
117 124 125 141 140 1
118 125 126 142 141 1
119 126 127 143 142 1
120 127 128 144 143 1
121 129 130 146 145 1
122 130 131 147 146 1
123 131 132 148 147 1
124 132 133 149 148 1
125 133 134 150 149 1
126 134 135 151 150 1
127 135 136 152 151 1
128 136 137 153 152 1
129 137 138 154 153 1
130 138 139 155 154 1
131 139 140 156 155 1
132 140 141 157 156 1
133 141 142 158 157 1
134 142 143 159 158 1
135 143 144 160 159 1
136 145 146 162 161 1
137 146 147 163 162 1
138 147 148 164 163 1
139 148 149 165 164 1
140 149 150 166 165 1
141 150 151 167 166 1
142 151 152 168 167 1
143 152 153 169 168 1
144 153 154 170 169 1
145 154 155 171 170 1
146 155 156 172 171 1
147 156 157 173 172 1
148 157 158 174 173 1
149 158 159 175 174 1
150 159 160 176 175 1
1 1 1
17 1 1
33 1 1
49 1 1
65 1 1
81 1 1
97 1 1
113 1 1
129 1 1
145 1 1
161 1 1
0 0 0
16 0.0 -100.0
32 0.0 -200.0
48 0.0 -200.0
64 0.0 -200.0
80 0.0 -200.0
96 0.0 -200.0
112 0.0 -200.0
128 0.0 -200.0
144 0.0 -200.0
160 0.0 -200.0
176 0.0 -100.0
0 0.0 0.0
