176 300 1 3 2 2
1 2
800.0 12000.0 0.0233 700.0 100.0
164 400.0 500.0
165 533.3 500.0
166 666.6 500.0
167 800.0 500.0
168 933.3 500.0
169 1066.6 500.0
170 1200.0 500.0
171 1333.3 500.0
172 1466.6 500.0
173 1600.0 500.0
174 1733.3 500.0
175 1866.6 500.0
176 2000.0 500.0
1 1 2 18 1
2 1 18 17 1
3 2 3 19 1
4 2 19 18 1
5 3 4 20 1
6 3 20 19 1
7 4 5 21 1
8 4 21 20 1
9 5 6 22 1
10 5 22 21 1
11 6 7 23 1
12 6 23 22 1
13 7 8 24 1
14 7 24 23 1
15 8 9 25 1
16 8 25 24 1
17 9 10 26 1
18 9 26 25 1
19 10 11 27 1
20 10 27 26 1
21 11 12 28 1
22 11 28 27 1
23 12 13 29 1
24 12 29 28 1
25 13 14 30 1
26 13 30 29 1
27 14 15 31 1
28 14 31 30 1
29 15 16 32 1
30 15 32 31 1
31 17 18 34 1
32 17 34 33 1
33 18 19 35 1
34 18 35 34 1
35 19 20 36 1
36 19 36 35 1
37 20 21 37 1
38 20 37 36 1
39 21 22 38 1
40 21 38 37 1
41 22 23 39 1
42 22 39 38 1
43 23 24 40 1
44 23 40 39 1
45 24 25 41 1
46 24 41 40 1
47 25 26 42 1
48 25 42 41 1
49 26 27 43 1
50 26 43 42 1
51 27 28 44 1
52 27 44 43 1
53 28 29 45 1
54 28 45 44 1
55 29 30 46 1
56 29 46 45 1
57 30 31 47 1
58 30 47 46 1
59 31 32 48 1
60 31 48 47 1
61 33 34 50 1
62 33 50 49 1
63 34 35 51 1
64 34 51 50 1
65 35 36 52 1
66 35 52 51 1
67 36 37 53 1
68 36 53 52 1
69 37 38 54 1
70 37 54 53 1
71 38 39 55 1
72 38 55 54 1
73 39 40 56 1
74 39 56 55 1
75 40 41 57 1
76 40 57 56 1
77 41 42 58 1
78 41 58 57 1
79 42 43 59 1
80 42 59 58 1
81 43 44 60 1
82 43 60 59 1
83 44 45 61 1
84 44 61 60 1
85 45 46 62 1
86 45 62 61 1
87 46 47 63 1
88 46 63 62 1
89 47 48 64 1
90 47 64 63 1
91 49 50 66 1
92 49 66 65 1
93 50 51 67 1
94 50 67 66 1
95 51 52 68 1
96 51 68 67 1
97 52 53 69 1
98 52 69 68 1
99 53 54 70 1
100 53 70 69 1
101 54 55 71 1
102 54 71 70 1
103 55 56 72 1
104 55 72 71 1
105 56 57 73 1
106 56 73 72 1
107 57 58 74 1
108 57 74 73 1
109 58 59 75 1
110 58 75 74 1
111 59 60 76 1
112 59 76 75 1
113 60 61 77 1
114 60 77 76 1
115 61 62 78 1
116 61 78 77 1
117 62 63 79 1
118 62 79 78 1
119 63 64 80 1
120 63 80 79 1
121 65 66 82 1
122 65 82 81 1
123 66 67 83 1
124 66 83 82 1
125 67 68 84 1
126 67 84 83 1
127 68 69 85 1
128 68 85 84 1
129 69 70 86 1
130 69 86 85 1
131 70 71 87 1
132 70 87 86 1
133 71 72 88 1
134 71 88 87 1
135 72 73 89 1
136 72 89 88 1
137 73 74 90 1
138 73 90 89 1
139 74 75 91 1
140 74 91 90 1
141 75 76 92 1
142 75 92 91 1
143 76 77 93 1
144 76 93 92 1
145 77 78 94 1
146 77 94 93 1
147 78 79 95 1
148 78 95 94 1
149 79 80 96 1
150 79 96 95 1
151 81 82 98 1
152 81 98 97 1
153 82 83 99 1
154 82 99 98 1
155 83 84 100 1
156 83 100 99 1
157 84 85 101 1
158 84 101 100 1
159 85 86 102 1
160 85 102 101 1
161 86 87 103 1
162 86 103 102 1
163 87 88 104 1
164 87 104 103 1
165 88 89 105 1
166 88 105 104 1
167 89 90 106 1
168 89 106 105 1
169 90 91 107 1
170 90 107 106 1
171 91 92 108 1
172 91 108 107 1
173 92 93 109 1
174 92 109 108 1
175 93 94 110 1
176 93 110 109 1
177 94 95 111 1
178 94 111 110 1
179 95 96 112 1
180 95 112 111 1
181 97 98 114 1
182 97 114 113 1
183 98 99 115 1
184 98 115 114 1
185 99 100 116 1
186 99 116 115 1
187 100 101 117 1
188 100 117 116 1
189 101 102 118 1
190 101 118 117 1
191 102 103 119 1
192 102 119 118 1
193 103 104 120 1
194 103 120 119 1
195 104 105 121 1
196 104 121 120 1
197 105 106 122 1
198 105 122 121 1
199 106 107 123 1
200 106 123 122 1
201 107 108 124 1
202 107 124 123 1
203 108 109 125 1
204 108 125 124 1
205 109 110 126 1
206 109 126 125 1
207 110 111 127 1
208 110 127 126 1
209 111 112 128 1
210 111 128 127 1
211 113 114 130 1
212 113 130 129 1
213 114 115 131 1
214 114 131 130 1
215 115 116 132 1
216 115 132 131 1
217 116 117 133 1
218 116 133 132 1
219 117 118 134 1
220 117 134 133 1
221 118 119 135 1
222 118 135 134 1
223 119 120 136 1
224 119 136 135 1
225 120 121 137 1
226 120 137 136 1
227 121 122 138 1
228 121 138 137 1
229 122 123 139 1
230 122 139 138 1
231 123 124 140 1
232 123 140 139 1
233 124 125 141 1
234 124 141 140 1
235 125 126 142 1
236 125 142 141 1
237 126 127 143 1
238 126 143 142 1
239 127 128 144 1
240 127 144 143 1
241 129 130 146 1
242 129 146 145 1
243 130 131 147 1
244 130 147 146 1
245 131 132 148 1
246 131 148 147 1
247 132 133 149 1
248 132 149 148 1
249 133 134 150 1
250 133 150 149 1
251 134 135 151 1
252 134 151 150 1
253 135 136 152 1
254 135 152 151 1
255 136 137 153 1
256 136 153 152 1
257 137 138 154 1
258 137 154 153 1
259 138 139 155 1
260 138 155 154 1
261 139 140 156 1
262 139 156 155 1
263 140 141 157 1
264 140 157 156 1
265 141 142 158 1
266 141 158 157 1
267 142 143 159 1
268 142 159 158 1
269 143 144 160 1
270 143 160 159 1
271 145 146 162 1
272 145 162 161 1
273 146 147 163 1
274 146 163 162 1
275 147 148 164 1
276 147 164 163 1
277 148 149 165 1
278 148 165 164 1
279 149 150 166 1
280 149 166 165 1
281 150 151 167 1
282 150 167 166 1
283 151 152 168 1
284 151 168 167 1
285 152 153 169 1
286 152 169 168 1
287 153 154 170 1
288 153 170 169 1
289 154 155 171 1
290 154 171 170 1
291 155 156 172 1
292 155 172 171 1
293 156 157 173 1
294 156 173 172 1
295 157 158 174 1
296 157 174 173 1
297 158 159 175 1
298 158 175 174 1
299 159 160 176 1
300 159 176 175 1
1 1 1
17 1 1
33 1 1
49 1 1
65 1 1
81 1 1
97 1 1
113 1 1
129 1 1
145 1 1
161 1 1
0 0 0
16 0.0 -100.0
32 0.0 -200.0
48 0.0 -200.0
64 0.0 -200.0
80 0.0 -200.0
96 0.0 -200.0
112 0.0 -200.0
128 0.0 -200.0
144 0.0 -200.0
160 0.0 -200.0
176 0.0 -100.0
0 0.0 0.0
