coor   121
        61    0.50000E+00    0.50000E+00    0.00000E+00
        62    0.60000E+00    0.50000E+00    0.00000E+00
        63    0.70000E+00    0.50000E+00    0.00000E+00
        64    0.80000E+00    0.50000E+00    0.00000E+00
        65    0.90000E+00    0.50000E+00    0.00000E+00
        66    0.10000E+01    0.50000E+00    0.00000E+00
        67    0.00000E+00    0.40000E+00    0.00000E+00
        68    0.10000E+00    0.40000E+00    0.00000E+00
        69    0.20000E+00    0.40000E+00    0.00000E+00
        70    0.30000E+00    0.40000E+00    0.00000E+00
        71    0.40000E+00    0.40000E+00    0.00000E+00
        72    0.50000E+00    0.40000E+00    0.00000E+00
        73    0.60000E+00    0.40000E+00    0.00000E+00
        74    0.70000E+00    0.40000E+00    0.00000E+00
        75    0.80000E+00    0.40000E+00    0.00000E+00
        76    0.90000E+00    0.40000E+00    0.00000E+00
        77    0.10000E+01    0.40000E+00    0.00000E+00
        78    0.00000E+00    0.30000E+00    0.00000E+00
        79    0.10000E+00    0.30000E+00    0.00000E+00
        80    0.20000E+00    0.30000E+00    0.00000E+00
        81    0.30000E+00    0.30000E+00    0.00000E+00
        82    0.40000E+00    0.30000E+00    0.00000E+00
        83    0.50000E+00    0.30000E+00    0.00000E+00
        84    0.60000E+00    0.30000E+00    0.00000E+00
        85    0.70000E+00    0.30000E+00    0.00000E+00
        86    0.80000E+00    0.30000E+00    0.00000E+00
        87    0.90000E+00    0.30000E+00    0.00000E+00
        88    0.10000E+01    0.30000E+00    0.00000E+00
        89    0.00000E+00    0.20000E+00    0.00000E+00
        90    0.10000E+00    0.20000E+00    0.00000E+00
        91    0.20000E+00    0.20000E+00    0.00000E+00
        92    0.30000E+00    0.20000E+00    0.00000E+00
        93    0.40000E+00    0.20000E+00    0.00000E+00
        94    0.50000E+00    0.20000E+00    0.00000E+00
        95    0.60000E+00    0.20000E+00    0.00000E+00
        96    0.70000E+00    0.20000E+00    0.00000E+00
        97    0.80000E+00    0.20000E+00    0.00000E+00
        98    0.90000E+00    0.20000E+00    0.00000E+00
        99    0.10000E+01    0.20000E+00    0.00000E+00
       100    0.00000E+00    0.10000E+00    0.00000E+00
       101    0.10000E+00    0.10000E+00    0.00000E+00
       102    0.20000E+00    0.10000E+00    0.00000E+00
       103    0.30000E+00    0.10000E+00    0.00000E+00
       104    0.40000E+00    0.10000E+00    0.00000E+00
       105    0.50000E+00    0.10000E+00    0.00000E+00
       106    0.60000E+00    0.10000E+00    0.00000E+00
       107    0.70000E+00    0.10000E+00    0.00000E+00
       108    0.80000E+00    0.10000E+00    0.00000E+00
       109    0.90000E+00    0.10000E+00    0.00000E+00
       110    0.10000E+01    0.10000E+00    0.00000E+00
       111    0.00000E+00    0.00000E+00    0.00000E+00
       112    0.10000E+00    0.00000E+00    0.00000E+00
       113    0.20000E+00    0.00000E+00    0.00000E+00
       114    0.30000E+00    0.00000E+00    0.00000E+00
       115    0.40000E+00    0.00000E+00    0.00000E+00
       116    0.50000E+00    0.00000E+00    0.00000E+00
       117    0.60000E+00    0.00000E+00    0.00000E+00
       118    0.70000E+00    0.00000E+00    0.00000E+00
       119    0.80000E+00    0.00000E+00    0.00000E+00
       120    0.90000E+00    0.00000E+00    0.00000E+00
       121    0.10000E+01    0.00000E+00    0.00000E+00
elem        100
         1         4         1        12        13         2
         2         4         2        13        14         3
         3         4         3        14        15         4
         4         4         4        15        16         5
         5         4         5        16        17         6
         6         4         6        17        18         7
         7         4         7        18        19         8
         8         4         8        19        20         9
         9         4         9        20        21        10
        10         4        10        21        22        11
        11         4        12        23        24        13
        12         4        13        24        25        14
        13         4        14        25        26        15
        14         4        15        26        27        16
        15         4        16        27        28        17
        16         4        17        28        29        18
        17         4        18        29        30        19
        18         4        19        30        31        20
        19         4        20        31        32        21
        20         4        21        32        33        22
        21         4        23        34        35        24
        22         4        24        35        36        25
        23         4        25        36        37        26
        24         4        26        37        38        27
        25         4        27        38        39        28
        26         4        28        39        40        29
        27         4        29        40        41        30
        28         4        30        41        42        31
        29         4        31        42        43        32
        30         4        32        43        44        33
        31         4        34        45        46        35
        32         4        35        46        47        36
        33         4        36        47        48        37
        34         4        37        48        49        38
        35         4        38        49        50        39
        36         4        39        50        51        40
        37         4        40        51        52        41
        38         4        41        52        53        42
        39         4        42        53        54        43
        40         4        43        54        55        44
        41         4        45        56        57        46
        42         4        46        57        58        47
        43         4        47        58        59        48
        44         4        48        59        60        49
        45         4        49        60        61        50
        46         4        50        61        62        51
        47         4        51        62        63        52
        48         4        52        63        64        53
        49         4        53        64        65        54
        50         4        54        65        66        55
        51         4        56        67        68        57
        52         4        57        68        69        58
        53         4        58        69        70        59
        54         4        59        70        71        60
        55         4        60        71        72        61
        56         4        61        72        73        62
        57         4        62        73        74        63
        58         4        63        74        75        64
        59         4        64        75        76        65
        60         4        65        76        77        66
        61         4        67        78        79        68
        62         4        68        79        80        69
        63         4        69        80        81        70
        64         4        70        81        82        71
        65         4        71        82        83        72
        66         4        72        83        84        73
        67         4        73        84        85        74
        68         4        74        85        86        75
        69         4        75        86        87        76
        70         4        76        87        88        77
        71         4        78        89        90        79
        72         4        79        90        91        80
        73         4        80        91        92        81
        74         4        81        92        93        82
        75         4        82        93        94        83
        76         4        83        94        95        84
        77         4        84        95        96        85
        78         4        85        96        97        86
        79         4        86        97        98        87
        80         4        87        98        99        88
        81         4        89       100       101        90
        82         4        90       101       102        91
        83         4        91       102       103        92
        84         4        92       103       104        93
        85         4        93       104       105        94
        86         4        94       105       106        95
        87         4        95       106       107        96
        88         4        96       107       108        97
        89         4        97       108       109        98
        90         4        98       109       110        99
        91         4       100       111       112       101
        92         4       101       112       113       102
        93         4       102       113       114       103
        94         4       103       114       115       104
        95         4       104       115       116       105
        96         4       105       116       117       106
        97         4       106       117       118       107
        98         4       107       118       119       108
        99         4       108       119       120       109
       100         4       109       120       121       110
nosc  2
         1   0.00000E+000   0.00000E+000
         2   0.40725E+000  -0.56379E+000
         3   0.65067E+000  -0.94022E+000
         4   0.81690E+000  -0.12941E+001
         5   0.94161E+000  -0.16248E+001
         6   0.10358E+001  -0.19401E+001
         7   0.11065E+001  -0.22402E+001
         8   0.11598E+001  -0.25243E+001
         9   0.12017E+001  -0.27918E+001
        10   0.12389E+001  -0.30446E+001
        11   0.12769E+001  -0.32898E+001
        12   0.00000E+000   0.00000E+000
        13   0.15870E+000  -0.38159E+000
        14   0.36231E+000  -0.79395E+000
        15   0.52615E+000  -0.11603E+001
        16   0.65492E+000  -0.15046E+001
        17   0.75589E+000  -0.18304E+001
        18   0.83522E+000  -0.21389E+001
        19   0.89804E+000  -0.24292E+001
        20   0.94889E+000  -0.27006E+001
        21   0.99205E+000  -0.29546E+001
        22   0.10321E+001  -0.31977E+001
        23   0.00000E+000   0.00000E+000
        24   0.91074E-001  -0.31257E+000
        25   0.20492E+000  -0.67632E+000
        26   0.32793E+000  -0.10422E+001
        27   0.43693E+000  -0.13918E+001
        28   0.52840E+000  -0.17250E+001
        29   0.60343E+000  -0.20404E+001
        30   0.66449E+000  -0.23365E+001
        31   0.71435E+000  -0.26121E+001
        32   0.75619E+000  -0.28675E+001
        33   0.79504E+000  -0.31051E+001
        34   0.00000E+000   0.00000E+000
        35   0.49606E-001  -0.27758E+000
        36   0.11673E+000  -0.60431E+000
        37   0.19462E+000  -0.95101E+000
        38   0.27321E+000  -0.12972E+001
        39   0.34442E+000  -0.16326E+001
        40   0.40583E+000  -0.19523E+001
        41   0.45746E+000  -0.22529E+001
        42   0.50051E+000  -0.25320E+001
        43   0.53722E+000  -0.27877E+001
        44   0.57194E+000  -0.30178E+001
        45   0.00000E+000   0.00000E+000
        46   0.21113E-001  -0.25560E+000
        47   0.54455E-001  -0.55751E+000
        48   0.97575E-001  -0.88659E+000
        49   0.14487E+000  -0.12246E+001
        50   0.19135E+000  -0.15583E+001
        51   0.23397E+000  -0.18794E+001
        52   0.27169E+000  -0.21825E+001
        53   0.30465E+000  -0.24637E+001
        54   0.33401E+000  -0.27190E+001
        55   0.36241E+000  -0.29426E+001
        56   0.00000E+000   0.00000E+000
        57  -0.27964E-002  -0.24010E+000
        58   0.32656E-002  -0.52620E+000
        59   0.16528E-001  -0.84293E+000
        60   0.34669E-001  -0.11734E+001
        61   0.55424E-001  -0.15038E+001
        62   0.77130E-001  -0.18241E+001
        63   0.98815E-001  -0.21275E+001
        64   0.12007E+000  -0.24092E+001
        65   0.14091E+000  -0.26640E+001
        66   0.16172E+000  -0.28843E+001
        67   0.00000E+000   0.00000E+000
        68  -0.26171E-001  -0.22877E+000
        69  -0.46359E-001  -0.50646E+000
        70  -0.61834E-001  -0.81683E+000
        71  -0.72208E-001  -0.11425E+001
        72  -0.77089E-001  -0.14692E+001
        73  -0.76601E-001  -0.17870E+001
        74  -0.71371E-001  -0.20887E+001
        75  -0.62189E-001  -0.23693E+001
        76  -0.50132E-001  -0.26238E+001
        77  -0.37168E-001  -0.28451E+001
        78   0.00000E+000   0.00000E+000
        79  -0.52804E-001  -0.22175E+000
        80  -0.10310E+000  -0.49862E+000
        81  -0.15006E+000  -0.80824E+000
        82  -0.19005E+000  -0.11311E+001
        83  -0.21995E+000  -0.14538E+001
        84  -0.23950E+000  -0.17676E+001
        85  -0.24960E+000  -0.20658E+001
        86  -0.25165E+000  -0.23437E+001
        87  -0.24773E+000  -0.25979E+001
        88  -0.24175E+000  -0.28240E+001
        89   0.00000E+000   0.00000E+000
        90  -0.89150E-001  -0.22228E+000
        91  -0.17911E+000  -0.50776E+000
        92  -0.26515E+000  -0.82012E+000
        93  -0.33513E+000  -0.11390E+001
        94  -0.38753E+000  -0.14561E+001
        95  -0.42364E+000  -0.17640E+001
        96  -0.44581E+000  -0.20570E+001
        97  -0.45661E+000  -0.23310E+001
        98  -0.45904E+000  -0.25841E+001
        99  -0.45811E+000  -0.28170E+001
       100   0.00000E+000   0.00000E+000
       101  -0.14557E+000  -0.24305E+000
       102  -0.30491E+000  -0.54683E+000
       103  -0.43139E+000  -0.85325E+000
       104  -0.52661E+000  -0.11639E+001
       105  -0.59477E+000  -0.14722E+001
       106  -0.64043E+000  -0.17723E+001
       107  -0.66808E+000  -0.20588E+001
       108  -0.68223E+000  -0.23280E+001
       109  -0.68736E+000  -0.25792E+001
       110  -0.68847E+000  -0.28174E+001
       111   0.00000E+000   0.00000E+000
       112  -0.31652E+000  -0.33342E+000
       113  -0.52818E+000  -0.61022E+000
       114  -0.67753E+000  -0.90262E+000
       115  -0.78438E+000  -0.11990E+001
       116  -0.85652E+000  -0.14954E+001
       117  -0.90040E+000  -0.17856E+001
       118  -0.92230E+000  -0.20646E+001
       119  -0.92915E+000  -0.23289E+001
       120  -0.92865E+000  -0.25781E+001
       121  -0.92774E+000  -0.28183E+001
nvec 
         1   0.00000E+000   0.00000E+000   0.00000E+000
         2   0.40725E+000  -0.56379E+000   0.00000E+000
         3   0.65067E+000  -0.94022E+000   0.00000E+000
         4   0.81690E+000  -0.12941E+001   0.00000E+000
         5   0.94161E+000  -0.16248E+001   0.00000E+000
         6   0.10358E+001  -0.19401E+001   0.00000E+000
         7   0.11065E+001  -0.22402E+001   0.00000E+000
         8   0.11598E+001  -0.25243E+001   0.00000E+000
         9   0.12017E+001  -0.27918E+001   0.00000E+000
        10   0.12389E+001  -0.30446E+001   0.00000E+000
        11   0.12769E+001  -0.32898E+001   0.00000E+000
        12   0.00000E+000   0.00000E+000   0.00000E+000
        13   0.15870E+000  -0.38159E+000   0.00000E+000
        14   0.36231E+000  -0.79395E+000   0.00000E+000
        15   0.52615E+000  -0.11603E+001   0.00000E+000
        16   0.65492E+000  -0.15046E+001   0.00000E+000
        17   0.75589E+000  -0.18304E+001   0.00000E+000
        18   0.83522E+000  -0.21389E+001   0.00000E+000
        19   0.89804E+000  -0.24292E+001   0.00000E+000
        20   0.94889E+000  -0.27006E+001   0.00000E+000
        21   0.99205E+000  -0.29546E+001   0.00000E+000
        22   0.10321E+001  -0.31977E+001   0.00000E+000
        23   0.00000E+000   0.00000E+000   0.00000E+000
        24   0.91074E-001  -0.31257E+000   0.00000E+000
        25   0.20492E+000  -0.67632E+000   0.00000E+000
        26   0.32793E+000  -0.10422E+001   0.00000E+000
        27   0.43693E+000  -0.13918E+001   0.00000E+000
        28   0.52840E+000  -0.17250E+001   0.00000E+000
        29   0.60343E+000  -0.20404E+001   0.00000E+000
        30   0.66449E+000  -0.23365E+001   0.00000E+000
        31   0.71435E+000  -0.26121E+001   0.00000E+000
        32   0.75619E+000  -0.28675E+001   0.00000E+000
        33   0.79504E+000  -0.31051E+001   0.00000E+000
        34   0.00000E+000   0.00000E+000   0.00000E+000
        35   0.49606E-001  -0.27758E+000   0.00000E+000
        36   0.11673E+000  -0.60431E+000   0.00000E+000
        37   0.19462E+000  -0.95101E+000   0.00000E+000
        38   0.27321E+000  -0.12972E+001   0.00000E+000
        39   0.34442E+000  -0.16326E+001   0.00000E+000
        40   0.40583E+000  -0.19523E+001   0.00000E+000
        41   0.45746E+000  -0.22529E+001   0.00000E+000
        42   0.50051E+000  -0.25320E+001   0.00000E+000
        43   0.53722E+000  -0.27877E+001   0.00000E+000
        44   0.57194E+000  -0.30178E+001   0.00000E+000
        45   0.00000E+000   0.00000E+000   0.00000E+000
        46   0.21113E-001  -0.25560E+000   0.00000E+000
        47   0.54455E-001  -0.55751E+000   0.00000E+000
        48   0.97575E-001  -0.88659E+000   0.00000E+000
        49   0.14487E+000  -0.12246E+001   0.00000E+000
        50   0.19135E+000  -0.15583E+001   0.00000E+000
        51   0.23397E+000  -0.18794E+001   0.00000E+000
        52   0.27169E+000  -0.21825E+001   0.00000E+000
        53   0.30465E+000  -0.24637E+001   0.00000E+000
        54   0.33401E+000  -0.27190E+001   0.00000E+000
        55   0.36241E+000  -0.29426E+001   0.00000E+000
        56   0.00000E+000   0.00000E+000   0.00000E+000
        57  -0.27964E-002  -0.24010E+000   0.00000E+000
        58   0.32656E-002  -0.52620E+000   0.00000E+000
        59   0.16528E-001  -0.84293E+000   0.00000E+000
        60   0.34669E-001  -0.11734E+001   0.00000E+000
        61   0.55424E-001  -0.15038E+001   0.00000E+000
        62   0.77130E-001  -0.18241E+001   0.00000E+000
        63   0.98815E-001  -0.21275E+001   0.00000E+000
        64   0.12007E+000  -0.24092E+001   0.00000E+000
        65   0.14091E+000  -0.26640E+001   0.00000E+000
        66   0.16172E+000  -0.28843E+001   0.00000E+000
        67   0.00000E+000   0.00000E+000   0.00000E+000
        68  -0.26171E-001  -0.22877E+000   0.00000E+000
        69  -0.46359E-001  -0.50646E+000   0.00000E+000
        70  -0.61834E-001  -0.81683E+000   0.00000E+000
        71  -0.72208E-001  -0.11425E+001   0.00000E+000
        72  -0.77089E-001  -0.14692E+001   0.00000E+000
        73  -0.76601E-001  -0.17870E+001   0.00000E+000
        74  -0.71371E-001  -0.20887E+001   0.00000E+000
        75  -0.62189E-001  -0.23693E+001   0.00000E+000
        76  -0.50132E-001  -0.26238E+001   0.00000E+000
        77  -0.37168E-001  -0.28451E+001   0.00000E+000
        78   0.00000E+000   0.00000E+000   0.00000E+000
        79  -0.52804E-001  -0.22175E+000   0.00000E+000
        80  -0.10310E+000  -0.49862E+000   0.00000E+000
        81  -0.15006E+000  -0.80824E+000   0.00000E+000
        82  -0.19005E+000  -0.11311E+001   0.00000E+000
        83  -0.21995E+000  -0.14538E+001   0.00000E+000
        84  -0.23950E+000  -0.17676E+001   0.00000E+000
        85  -0.24960E+000  -0.20658E+001   0.00000E+000
        86  -0.25165E+000  -0.23437E+001   0.00000E+000
        87  -0.24773E+000  -0.25979E+001   0.00000E+000
        88  -0.24175E+000  -0.28240E+001   0.00000E+000
        89   0.00000E+000   0.00000E+000   0.00000E+000
        90  -0.89150E-001  -0.22228E+000   0.00000E+000
        91  -0.17911E+000  -0.50776E+000   0.00000E+000
        92  -0.26515E+000  -0.82012E+000   0.00000E+000
        93  -0.33513E+000  -0.11390E+001   0.00000E+000
        94  -0.38753E+000  -0.14561E+001   0.00000E+000
        95  -0.42364E+000  -0.17640E+001   0.00000E+000
        96  -0.44581E+000  -0.20570E+001   0.00000E+000
        97  -0.45661E+000  -0.23310E+001   0.00000E+000
        98  -0.45904E+000  -0.25841E+001   0.00000E+000
        99  -0.45811E+000  -0.28170E+001   0.00000E+000
       100   0.00000E+000   0.00000E+000   0.00000E+000
       101  -0.14557E+000  -0.24305E+000   0.00000E+000
       102  -0.30491E+000  -0.54683E+000   0.00000E+000
       103  -0.43139E+000  -0.85325E+000   0.00000E+000
       104  -0.52661E+000  -0.11639E+001   0.00000E+000
       105  -0.59477E+000  -0.14722E+001   0.00000E+000
       106  -0.64043E+000  -0.17723E+001   0.00000E+000
       107  -0.66808E+000  -0.20588E+001   0.00000E+000
       108  -0.68223E+000  -0.23280E+001   0.00000E+000
       109  -0.68736E+000  -0.25792E+001   0.00000E+000
       110  -0.68847E+000  -0.28174E+001   0.00000E+000
       111   0.00000E+000   0.00000E+000   0.00000E+000
       112  -0.31652E+000  -0.33342E+000   0.00000E+000
       113  -0.52818E+000  -0.61022E+000   0.00000E+000
       114  -0.67753E+000  -0.90262E+000   0.00000E+000
       115  -0.78438E+000  -0.11990E+001   0.00000E+000
       116  -0.85652E+000  -0.14954E+001   0.00000E+000
       117  -0.90040E+000  -0.17856E+001   0.00000E+000
       118  -0.92230E+000  -0.20646E+001   0.00000E+000
       119  -0.92915E+000  -0.23289E+001   0.00000E+000
       120  -0.92865E+000  -0.25781E+001   0.00000E+000
       121  -0.92774E+000  -0.28183E+001   0.00000E+000
end 
